"","clusterNumber","ANS01.PFC.1A","ANS01.PFC.2A","ANS01.PFC.3A","ANS01.PFC.1B","ANS01.PFC.2B","ANS01.PFC.3B","ANS01.PFC.1C","ANS01.PFC.2C","ANS01.PFC.3C"
"IRS4",68,11.0393276,2.104636746,5.203719946,11.54229974,3.856709612,12.98721683,6.644484316,8.986602547,7.970004955
"MYO5B",68,627.0280941,389.785229,415.2629072,588.2747199,411.4011356,646.208527,526.3008428,528.9260983,507.1504637
"GRM7",68,997.2435259,795.8535331,827.7964881,983.6185118,841.4116244,970.2291453,893.5166918,919.3030635,910.2820031
"PCDHGA4",68,12.24704998,14.60513255,14.53827181,8.088752289,8.698244798,6.009612704,5.609827254,11.17626886,6.2064621
"HMGCLL1",68,343.4955597,315.5818106,337.9343368,373.1129981,286.5510253,333.5211161,305.0229162,348.620448,317.8778957
"GM10130",68,37.68026823,13.58876697,12.5007654,21.84968104,20.29676263,20.21825953,20.81118613,31.37019925,31.94033088
"NABP1",68,218.4101622,242.1903564,242.6132904,272.9316959,155.8402142,259.2817386,184.4686892,265.0727548,227.3807836
"PRDM4",68,480.2073663,472.0975133,495.5235879,526.7074382,426.049859,524.586483,442.1343006,503.0210415,479.9810464
"ACP2",68,1286.699039,1258.924314,1264.091603,1329.209092,1180.812914,1313.976741,1250.194748,1331.398035,1267.419283
"GM31218",68,44.7628549,72.63230106,46.41147241,34.75628814,47.36771308,46.21659691,26.07050565,43.43970818,63.97188591
"BRCA2",68,84.8486882,62.08923901,83.44411667,85.08294757,27.31251619,67.12458804,38.84688154,101.8981411,77.11712255
"UBXN8",68,267.8489625,210.7070479,285.1542531,276.897726,178.7593958,274.2641741,184.7795729,288.5672894,293.8014423
"UBE2I",68,1440.306401,1367.015614,1506.249234,1503.501802,1366.156479,1523.795451,1414.416144,1498.121895,1466.060297
"ZDHHC13",68,363.230976,330.0793385,353.2230439,385.7429784,314.0808414,380.750676,344.3425431,365.4520022,350.9630432
"GM5914",68,46.96143201,66.43845047,71.95323879,43.63622119,59.97866759,78.17425231,73.20872815,61.91448659,61.71787809
"HES1",68,129.1826141,126.405312,130.7280148,115.9873537,99.39448481,114.6021604,117.2179201,156.8628574,140.3983649
"GM3604",68,342.8803155,251.2180681,331.2622404,290.611268,335.2061542,281.9495554,248.6395304,301.8568575,224.3540948
"ANKRD55",68,47.3468804,37.33687425,33.17861029,38.96058914,27.36719469,34.15857822,37.30244397,50.04866151,46.68271222
"PPIE",68,143.2769428,129.2276152,126.1305807,134.0692253,113.1804927,128.3096109,129.8755288,145.4531169,132.1927184
"A430035B10RIK",68,33.97052789,43.86150454,33.06901216,49.51118287,45.19037765,43.21275197,30.49396788,44.69588321,31.71795369
"VPS16",68,877.7785425,685.4579588,703.7777702,808.2340303,648.4095237,657.5895256,718.8009765,884.9509492,740.0235348
"2810403D21RIK",68,64.61469487,57.65613148,57.42397895,79.91111013,92.21233445,50.66740451,69.79954667,67.36129351,50.52190669
"RFLNA",68,14.24152632,7.789263521,6.684518356,12.67169689,5.305145694,6.45112189,3.502654455,16.10291428,7.298366922
"DCAF7",68,4239.236922,3946.200184,4004.574009,4170.598556,3982.160511,3961.711628,3998.664575,4415.028335,3957.166566
"GAL3ST4",68,55.11563122,39.98357929,49.1764891,48.61391313,35.35831498,46.04619467,48.56028168,64.38554913,42.70347094
"GSTM4",68,112.0188209,86.63738744,96.64544378,111.7783858,83.08374877,86.9349983,100.2296242,113.9255771,90.29342954
"SMIM20",68,244.3060199,215.0401809,238.5094881,255.307077,220.5744251,224.1252518,240.8441795,259.4784097,228.2983885
"OAF",68,176.7002784,164.9483973,202.8770455,127.6689495,141.8924477,165.3061468,259.6192305,233.5136462,162.3938923
"MATN2",68,639.774281,571.189355,712.3960395,576.9436156,537.5203024,560.0545377,720.6515978,696.6693305,565.9039537
"4833422C13RIK",68,84.8558742,72.35388886,94.02922627,80.0370499,66.93684983,70.93419361,104.5677037,103.7284981,80.3035747
"ARL5B",68,469.9666843,501.6608362,574.9065464,458.8696468,356.0266415,475.5166799,585.8628306,664.8790912,501.9284613
"GM11127",68,16.60517479,18.02790207,8.924784086,4.960541191,11.71151315,9.259953908,12.22602715,16.34561555,8.86903265
"CACNG8",68,766.548217,786.3760329,769.1059097,763.5090824,719.5524372,737.2305673,861.746462,840.2609951,790.2217674
"GM10642",68,7.639620876,8.527020589,8.365942136,8.057913119,3.863656185,5.845776289,12.47895556,11.17227524,7.960055328
"GPX3",68,77.57364374,88.33600635,84.57913579,86.11012557,62.07542064,59.46028184,100.282219,105.4036083,71.93589568
"MIR6236",68,177.3087818,147.0165634,440.3688564,185.8201154,85.20837158,172.3912848,97.66193809,206.0524862,178.9913027
"DSEL",68,392.3542842,381.8957293,418.2940694,377.3448162,332.4822754,461.8581437,447.2053208,495.3088436,394.5309566
"GM45767",68,12.04938893,13.80601785,12.53517044,2.28456965,16.45451306,8.223457613,14.41010526,11.1756088,9.736962712
"GM28455",68,4.408918155,6.337538711,8.340112718,5.679293443,6.818069464,3.614590313,10.40355017,8.067260511,1.782209907
"COPZ1",68,1036.059931,946.7249224,1078.217898,980.0167467,912.0215889,1102.692189,1095.058597,1074.147343,947.0198771
"GRIN3A",68,760.5524223,730.4879348,837.157088,768.4344468,661.432415,826.1865168,913.6792005,832.3598398,713.8605725
"EIF4A1",68,3549.456867,3417.132904,3684.000341,3526.240093,3316.039707,3597.570927,3723.825062,3705.893525,3353.619813
"SCAF1",68,2065.376835,2084.951441,2203.795328,2165.160309,2137.303679,2275.143491,2451.610128,2384.409294,2276.877233
"DEPP1",68,3.313008015,1.066525733,5.162430351,3.472701025,1.93702516,5.904264724,8.631581026,8.201161575,4.343456576
"F8A",68,226.1016711,201.5754668,226.4935158,208.6677071,213.615573,229.0765893,271.7943838,252.5402577,198.5017376
"PGAM5",68,768.2490252,712.8511865,799.4775249,725.0535929,759.2875753,766.9516327,829.7908051,812.5704197,752.2592699
"NOL9",68,310.8797705,296.5844295,335.3122202,306.0992553,319.8474648,329.3496342,347.4353648,350.3850617,319.4903562
"TMSB15L",68,28.79945283,15.72543807,33.44559516,20.57383014,30.0906653,35.98416034,48.11910105,45.90887518,24.81370116
"CBFB",68,484.6486595,399.3892494,443.3685151,473.784854,374.7822358,424.3771338,451.1913115,455.1857074,432.3801911
"1500015A07RIK",68,11.35933021,21.02241452,5.679438577,7.661392009,5.064835841,4.63453274,3.685995525,10.86407883,8.09112934
"PPP6C",68,1034.786877,921.8028886,952.7715794,1075.748209,888.0885848,988.5959984,1030.378881,1035.24765,1002.44767
"DHRS13OS",68,45.03061449,72.38769201,39.37591045,48.42225557,50.07541943,54.06820479,39.12949317,53.97950014,66.30046796
"GM48035",68,82.30324382,105.2629291,90.0604621,93.56164805,116.7430694,85.49225763,89.32547983,92.64712526,122.8414137
"TSEN2",68,228.7253269,160.3700669,239.7476439,260.2228569,141.7635641,263.3885572,267.5883195,263.733968,202.1939878
"AW046200",68,14.44184154,21.95308762,18.72561236,9.233469371,17.38101226,17.97167369,13.13136319,20.87031174,29.25953651
"SPEF1L",68,6.873642931,6.175966787,6.331229178,7.977990575,2.472209155,6.647891486,8.396542545,9.229426332,4.220030518
"GM38279",68,168.6897724,163.68453,155.9255022,175.5461126,157.1061529,254.2503697,121.6978528,172.499921,178.6311308
"SAMHD1",68,238.7900744,231.4780457,195.4645735,292.9777572,188.3687553,239.0133729,287.505339,280.6278011,242.802607
"HVCN1",68,44.73069715,39.17101396,34.96356636,51.04567212,28.69668585,44.51757279,53.97204255,52.71602559,41.55327654
"THUMPD1",68,903.4065569,867.7739726,868.7881343,965.5214683,814.0434382,934.9341237,930.5614793,927.5142712,847.3344119
"9230114K14RIK",68,246.0667982,222.5576661,221.710627,214.1500871,226.6176182,240.4262774,240.8381536,225.3811094,281.2248532
"SNRNP27",68,426.8654869,432.6030927,439.4713881,437.7745636,377.3721016,450.5358056,485.3646797,439.1036797,426.3049905
"SLCO3A1",68,535.8527238,513.8305976,519.3784369,511.487676,413.1314585,535.7453364,624.1779798,513.6564152,436.6509021
"NKAP",68,327.2038633,301.5359429,292.0674721,318.7722156,258.9956011,312.7985561,331.3534847,308.9652276,295.7375304
"SIGLECF",68,7.582932167,3.684136155,4.076168579,4.526194315,0.944976836,4.636924549,9.320101726,5.148832411,3.472310267
"NAT8F3",68,115.2342844,91.59743157,91.02628722,90.55133384,57.52485845,97.31181713,112.8151166,100.2149928,77.11068482
"WDR1",68,2110.242277,2102.718993,2013.843422,2111.874028,1977.338707,2041.613521,2162.675033,2130.137406,2037.037406
"ADORA2B",68,37.53364342,34.79921247,34.34519047,35.67060754,28.9998555,33.10621967,43.66377381,38.06933931,33.65819108
"RPS16",68,963.8980629,915.7078122,878.9418923,1039.525573,798.995182,931.2630051,1040.639472,910.8855604,998.4748443
"BC1",68,51.13458691,44.83780309,25.03740208,47.13429685,31.94770846,41.93289415,17.78171076,29.60827636,26.43276872
"SIGLECH",68,192.1833864,198.4669682,195.3029377,201.4098145,146.4282222,193.7625229,223.9673026,180.9608337,213.2061312
"LIPT2",68,48.5027387,47.45112359,48.81725777,52.79508052,40.53570257,47.34093759,57.35796855,47.30895234,53.70881285
"GM11837",68,1.019857118,4.822833863,5.839981864,4.314282268,4.530130159,3.297877517,1.737115239,4.11817845,2.446269659
"MAP3K15",68,33.15316746,29.42631227,29.13479585,29.98738022,20.24995119,30.68575319,38.93620245,35.97035831,31.00458699
"LEPR",68,61.73125214,46.1950658,45.52436122,50.23488025,33.34976251,52.54299154,85.18393374,67.39348065,67.79852628
"2010300C02RIK",68,3995.478766,3627.297726,3792.553307,3921.861039,3466.777427,3976.220744,4121.614911,4034.687648,4099.015736
"MT1",68,1791.126779,1720.082428,1648.185235,1798.622632,1538.074343,1942.287469,1942.37526,1840.40782,1883.923116
"SUCLG2",68,353.6330729,342.3764789,338.9934616,345.4001876,297.2167507,381.8902174,382.0404458,360.2156482,384.8041996
"PIK3IP1",26,521.9332333,371.2413551,402.7754151,405.2744872,427.1077764,428.0757926,434.9224642,482.4456253,395.52835
"CCDC113",26,48.46128901,30.41753567,33.54412195,35.52210226,38.76729615,37.42738236,32.57052394,53.92766952,35.44200492
"GPHN",26,1239.532172,966.9889228,1098.695436,1102.431113,1166.857987,1135.993481,1107.261602,1294.365795,1082.428709
"AHCY",26,457.2003927,283.7779322,433.9615739,420.7361154,384.1039171,426.4334605,364.426119,430.4756427,391.2040167
"MINDY4B-PS",26,21.09390363,22.95976623,28.19692894,36.83313349,24.27295148,20.35555872,17.8420986,19.28552484,23.93986838
"UBAC2",26,446.4590719,374.3259267,422.1576965,417.6046538,415.2479201,431.6121999,431.0166845,435.3438756,393.2650482
"GM28900",26,16.49883707,15.85163618,14.61399019,16.05462799,14.53098908,12.88138776,9.572510867,11.95428441,23.91676909
"ACE",26,203.278752,120.8246172,179.8199964,171.3156592,169.8817403,181.8771752,135.1932328,151.7474603,168.6583943
"FZD10OS",26,50.74204748,15.05829712,43.83193546,40.34568474,38.51258968,29.14919267,17.21858599,26.69786327,31.76845887
"GPR137B-PS",26,44.9574167,28.86553067,32.80703972,39.63711037,29.66957096,30.60632967,25.7275551,29.01576042,27.47854695
"NAA20",26,808.7762464,713.0266465,809.9797933,776.305403,774.3771193,790.4153591,717.731943,766.4091082,742.8115403
"CCDC89",26,17.64387955,2.096749972,16.69399967,11.49911603,11.6165778,7.093742121,4.748184011,9.710594745,5.32812622
"CRIM1",26,1157.446144,948.7754863,1097.418841,1202.93786,1116.772339,1161.54823,1093.117617,1208.281359,1061.19643
"EIF2A",26,703.1169159,623.6155982,675.1850687,727.9614777,696.7974218,724.8580041,648.0532349,750.0294385,669.9287888
"DYNC2LI1",26,253.6482941,189.2288401,205.8637495,254.114892,197.8678215,228.5905021,195.936459,235.3064108,205.2889411
"AI597479",26,653.9637071,570.4743444,601.190216,648.3675073,608.4158541,645.5159393,589.9110135,631.3738268,591.7782201
"PDE4B",26,2266.965271,1712.178729,1919.085458,2377.074604,1943.068344,2286.649154,1848.287878,2138.395555,1952.16518
"GM50012",26,32.04469766,37.91716478,50.95329186,37.9572756,39.5663386,41.49969474,37.93858946,41.8395107,46.95571421
"CRYZ",26,267.4239199,181.7603916,209.244582,249.6774146,207.0921817,238.9938478,195.9097486,252.0416802,196.9486029
"CCDC126",26,223.039011,152.4392603,178.1923377,199.0155398,169.5168328,201.1383818,164.4321942,207.8053196,149.9209901
"CHST15",26,877.3588565,675.0666315,766.580399,870.6435701,775.9549031,856.7881343,767.5314055,791.5187484,742.0116575
"CCDC85A",26,1391.625358,1118.014656,1269.235226,1425.900513,1260.888098,1420.547789,1265.633438,1283.585049,1184.933146
"MAN1A",26,894.5426493,603.7966261,791.0531606,941.4444686,703.0027931,836.4547455,722.7520836,780.238937,691.2285424
"ROBO1",26,747.309861,510.9914914,679.2743461,759.2581059,584.7292463,743.6587448,602.1551484,620.9045936,550.7760879
"ASS1",26,513.8240778,387.8478467,404.9227543,545.5181286,413.0369943,483.3212421,375.7204229,463.3061635,378.338581
"ARMC8",26,1455.688138,1338.077739,1357.482421,1459.624917,1334.486427,1409.24702,1309.74144,1374.924431,1293.084332
"WDR35",26,846.9708545,781.5849754,802.4529117,847.284173,794.9200293,837.4699101,769.8030864,814.2794676,774.5401648
"GRB7",26,28.93514521,9.943254875,18.67105856,26.26090319,17.95023696,22.96315136,8.941107968,16.73816967,13.5045433
"KPNB1",26,3652.193558,3247.676545,3441.757586,3552.891932,3324.542286,3445.103699,3219.159385,3491.618464,3280.598716
"XXYLT1",26,524.4573195,429.6434118,446.3372827,485.474015,448.6843678,485.6256865,400.2678711,468.0026767,414.1996865
"TEKT4",26,6.603373816,1.751295412,4.017152728,5.013046209,5.22140005,6.08711157,3.366041628,3.266784722,7.740285421
"CDHR3",26,26.163608,6.647917741,13.08441542,15.23433011,12.7664869,14.21507486,12.23937554,7.434631607,30.31309144
"A730060N03RIK",26,15.40091069,8.440015023,16.70989447,22.92396164,18.41162454,7.047931963,19.11010118,12.71234145,21.24064303
"5830444B04RIK",26,63.78445422,48.80444634,42.65949962,54.79504369,52.93881394,39.64412628,42.08922355,49.15052635,56.38872277
"GM45464",26,55.40949606,44.26071384,22.03113324,16.88399899,37.37157625,24.40850624,47.13003054,13.6404064,25.89456174
"MAMDC2",26,20.70220989,12.40729673,16.38662709,14.76904521,16.14699584,15.70742631,15.27697042,9.576551911,19.19266703
"A930006K02RIK",26,6.53764791,5.342088098,2.097820391,3.409899209,6.802613955,9.316762052,0.967759945,11.10508509,6.219809022
"PIGP",26,308.0495576,260.054013,268.8898978,280.0035034,253.7595329,258.8970364,232.7883166,235.3772282,321.0305774
"RBM48",26,184.2456428,139.3639334,143.8980339,161.8486849,140.9795213,150.0850305,134.0720459,121.4391956,170.4145305
"KDM6A",26,667.1210966,525.5832643,484.6041324,557.4379263,508.3061536,524.806734,464.4410567,520.2163627,568.9529447
"NIPAL2",26,175.5780478,93.53672565,84.93215089,134.4394297,103.3340075,92.00403744,83.13048148,93.25516753,131.0684651
"TAF1A",26,194.3477567,162.7887983,159.333931,177.1979626,162.6168334,170.0997733,139.9733014,157.3255094,179.6907833
"B130034C11RIK",26,7.751043763,6.304885008,5.19008092,8.067589922,0.965836226,5.954024768,0.944550609,0.745526742,5.322071445
"8430406P12RIK",26,48.62103311,37.91723062,61.43479355,76.95354971,76.36333985,55.60833003,59.88097426,55.1746824,66.47879713
"SLC30A1",26,684.6901427,579.8843243,546.4818932,642.4106509,534.335112,587.6353077,535.3983442,589.2063906,652.0755561
"N4BP2OS",26,3.316125704,6.329391233,2.07338569,4.610930857,4.82550383,7.151977602,6.606832255,2.983351694,3.544651903
"XKRX",26,29.88792662,21.08957514,15.56378493,17.34253098,6.741477937,19.06722117,11.30151085,12.67685131,23.92249592
"OLFR1372-PS1",26,15.83962233,12.01133648,10.56099222,8.082710283,13.4704025,10.12679085,10.1206252,9.968936945,24.26874815
"FAM217A",26,16.77981973,8.321638841,9.618688233,10.28685892,5.438204646,10.28586544,5.200830699,8.989727116,13.31561001
"RIPK4",26,9.904471817,5.287967254,6.228035784,5.764350958,2.892541087,7.066352995,3.810167549,3.74820529,8.854669783
"UBR5",26,3151.685605,2763.849845,2846.934463,2854.759183,2427.775519,2759.245557,2494.93305,2624.788111,3100.728574
"CLEC12A",26,12.66536139,0.872712106,6.208539057,17.06058003,0,7.968821316,0.786784195,1.870877153,17.8280812
"GM20449",26,6.595424228,8.444110985,13.61416518,3.423221766,9.670973746,4.724028577,5.730343729,7.449384973,7.988276055
"HMGB2",26,80.28966372,39.01435126,45.97246695,77.96362037,41.81833745,60.83706059,45.72137298,62.22515205,86.29666179
"9530051G07RIK",26,32.18180425,26.48586104,33.68829389,24.8956233,57.3020589,28.94371677,16.14143965,45.86343326,43.02473717
"DHX32",26,481.5620696,394.9777993,461.8749017,436.4808221,411.3116883,405.2987156,389.4165363,418.5130199,495.5193576
"ZFP182",26,239.766748,204.391382,216.6952431,221.9935355,201.6390554,212.3516212,193.035872,213.2557438,253.972941
"LRRCC1",26,447.9641631,361.3285424,370.7755419,379.053251,317.8721397,338.1539529,299.6351547,367.9796681,484.9571483
"GM14830",26,803.9048942,670.1168241,966.8824706,657.1729532,994.5705568,517.951507,978.3461486,780.6700305,703.0419201
"7-MAR",26,1380.622874,1151.822394,1184.565689,1174.171497,1121.767925,1204.097067,1104.089007,1171.182775,1350.252331
"CDCA4",26,113.8909411,84.48803175,89.91224689,90.26537034,85.6649188,92.09682045,81.21514925,85.27931964,100.9894056
"ZFP157",26,516.8733416,430.5572816,479.1577826,437.2968655,379.3237075,453.4174238,346.0320103,418.6171794,506.9556318
"STAG1",26,914.4692997,786.1251806,835.046203,815.4757777,771.0860586,780.8671456,706.7841833,760.2006749,865.8266384
"COBLL1",26,238.6845669,125.9427243,183.6039614,136.6327947,118.6578855,181.8284341,133.3016277,127.4663092,156.2608051
"FREM2",26,61.55310561,29.30713002,47.04827101,28.47046222,17.93471091,51.94923839,29.86174033,21.86836506,35.42321536
"UBAP2",26,746.1873777,588.1044334,652.419565,627.4682877,603.2875504,655.8713082,596.2435767,610.0050832,617.195369
"ALG14",26,267.8063992,121.7415617,191.7549499,126.3766927,137.3148208,175.6093532,146.7139729,126.4211288,137.227446
"SERPINB1B",26,32.43823573,9.446618047,15.39830479,12.24863435,12.6724813,19.53650314,4.644332375,6.711572667,10.89352082
"GZMM",26,23.00986399,10.48042853,14.37386831,10.2298261,11.42251624,16.2766436,6.603001292,3.701848944,11.35594043
"ZFP54",26,44.85027082,26.6566021,25.6591134,22.60636167,23.11545979,33.79748832,19.4881817,18.33100279,30.42292313
"GM5141",26,4.440105427,5.227690005,8.322156322,2.306932002,5.79939576,11.95600436,5.635154104,6.718955231,9.748494388
"SRFBP1",26,305.7303141,245.3481222,234.7370965,252.4214428,220.4655046,260.6962372,214.6491823,212.1389116,245.4213837
"ZFP62",26,958.381875,804.7147147,802.6835555,824.7003387,755.363524,851.8056922,686.0581481,690.0784712,773.3268552
"SH3TC2",26,53.67338323,39.53268455,43.89488308,40.81099257,34.4602266,43.77144653,31.92796689,29.53348669,33.94777179
"PCDHB20",26,278.8715053,242.2407387,239.3098837,245.5392046,228.2004228,250.5704406,217.2412508,225.6904365,224.2514101
"NTS",26,106.4240969,11.50311333,28.14829647,68.8958147,0.96896399,52.54805841,17.93337272,10.4061925,39.05237513
"RTL5",26,528.1765581,284.5152688,328.2388373,395.4581662,243.5103926,368.2852249,307.6935986,288.0002851,316.999309
"IL13RA1",26,128.8427402,88.83427991,95.69446927,109.5969715,83.08665646,107.5585949,108.0982608,87.28374587,103.7395729
"SMUG1",26,389.0184358,245.3373993,264.1884885,302.3422436,214.4534206,298.4820289,298.164933,272.8734233,272.8888845
"TRP53BP1",26,2348.18844,1860.583571,1935.618265,1829.826721,1474.181147,1931.395887,2010.473704,1707.741045,1722.648637
"ARF4",26,1716.003956,1565.581901,1600.866999,1575.922637,1483.683404,1657.59794,1605.726513,1450.609907,1520.013365
